ABCD | abcd
CAab | dBcD
CAab | dDBc
CAab | dDcB
CAab | dcBD
CAab | dcDB
CAac | BDbd
CAac | BDdb
CAac | BbDd
CAac | BbdD
CAac | BdDb
CAac | BdbD
CAac | DBbd
CAac | DBdb
CAac | DbBd
CAac | DbdB
CAac | DdBb
CAac | DdbB
CAac | bBDd
CAac | bBdD
CAac | bDBd
CAac | bDdB
CAac | bdBD
CAac | bdDB
CAac | dBDb
CAac | dBbD
CAac | dDBb
CAac | dDbB
CAac | dbBD
CAac | dbDB
CAad | BDbc
CAad | BDcb
CAad | BbDc
CAad | BbcD
CAad | BcDb
CAad | BcbD
CAad | DBbc
CAad | DBcb
CAad | DbBc
CAad | DbcB
CAad | DcBb
CAad | DcbB
CAad | bBDc
CAad | bBcD
CAad | bDBc
CAad | bDcB
CAad | bcBD
CAad | bcDB
CAad | cBDb
CAad | cBbD
CAad | cDBb
CAad | cDbB
CAad | cbBD
CAad | cbDB
CAbB | Dacd
CAbB | Dadc
CAbB | Dcad
CAbB | Dcda
CAbB | Ddac
CAbB | Ddca
CAbB | aDcd
CAbB | aDdc
CAbB | acDd
CAbB | acdD
CAbB | adDc
CAbB | adcD
CAbB | cDad
CAbB | cDda
CAbB | caDd
CAbB | cadD
CAbB | cdDa
CAbB | cdaD
CAbB | dDac
CAbB | dDca
CAbB | daDc
CAbB | dacD
CAbB | dcDa
CAbB | dcaD
CAbD | Bacd
CAbD | Badc
CAbD | Bcad
CAbD | Bcda
CAbD | Bdac
CAbD | Bdca
CAbD | aBcd
CAbD | aBdc
CAbD | acBd
CAbD | acdB
CAbD | adBc
CAbD | adcB
CAbD | cBad
CAbD | cBda
CAbD | caBd
CAbD | cadB
CAbD | cdBa
CAbD | cdaB
CAbD | dBac
CAbD | dBca
CAbD | daBc
CAbD | dacB
CAbD | dcBa
CAbD | dcaB
CAba | BDcd
CAba | BDdc
CAba | BcDd
CAba | BcdD
CAba | BdDc
CAba | BdcD
CAba | DBcd
CAba | DBdc
CAba | DcBd
CAba | DcdB
CAba | DdBc
CAba | DdcB
CAba | cBDd
CAba | cBdD
CAba | cDBd
CAba | cDdB
CAba | cdBD
CAba | cdDB
CAba | dBDc
CAba | dBcD
CAba | dDBc
CAba | dDcB
CAba | dcBD
CAba | dcDB
CAbc | BDad
CAbc | BDda
CAbc | BaDd
CAbc | BadD
CAbc | BdDa
CAbc | BdaD
CAbc | DBad
CAbc | DBda
CAbc | DaBd
CAbc | DadB
CAbc | DdBa
CAbc | DdaB
CAbc | aBDd
CAbc | aBdD
CAbc | aDBd
CAbc | aDdB
CAbc | adBD
CAbc | adDB
CAbc | dBDa
CAbc | dBaD
CAbc | dDBa
CAbc | dDaB
CAbc | daBD
CAbc | daDB
CAbd | BDac
CAbd | BDca
CAbd | BaDc
CAbd | BacD
CAbd | BcDa
CAbd | BcaD
CAbd | DBac
CAbd | DBca
CAbd | DaBc
CAbd | DacB
CAbd | DcBa
CAbd | DcaB
CAbd | aBDc
CAbd | aBcD
CAbd | aDBc
CAbd | aDcB
CAbd | acBD
CAbd | acDB
CAbd | cBDa
CAbd | cBaD
CAbd | cDBa
CAbd | cDaB
CAbd | caBD
CAbd | caDB
CAcB | Dabd
CAcB | Dadb
CAcB | Dbad
CAcB | Dbda
CAcB | Ddab
CAcB | Ddba
CAcB | aDbd
CAcB | aDdb
CAcB | abDd
CAcB | abdD
CAcB | adDb
CAcB | adbD
CAcB | bDad
CAcB | bDda
CAcB | baDd
CAcB | badD
CAcB | bdDa
CAcB | bdaD
CAcB | dDab
CAcB | dDba
CAcB | daDb
CAcB | dabD
CAcB | dbDa
CAcB | dbaD
CAcD | Babd
CAcD | Badb
CAcD | Bbad
CAcD | Bbda
CAcD | Bdab
CAcD | Bdba
CAcD | aBbd
CAcD | aBdb
CAcD | abBd
CAcD | abdB
CAcD | adBb
CAcD | adbB
CAcD | bBad
CAcD | bBda
CAcD | baBd
CAcD | badB
CAcD | bdBa
CAcD | bdaB
CAcD | dBab
CAcD | dBba
CAcD | daBb
CAcD | dabB
CAcD | dbBa
CAcD | dbaB
CAca | BDbd
CAca | BDdb
CAca | BbDd
CAca | BbdD
CAca | BdDb
CAca | BdbD
CAca | DBbd
CAca | DBdb
CAca | DbBd
CAca | DbdB
CAca | DdBb
CAca | DdbB
CAca | bBDd
CAca | bBdD
CAca | bDBd
CAca | bDdB
CAca | bdBD
CAca | bdDB
CAca | dBDb
CAca | dBbD
CAca | dDBb
CAca | dDbB
CAca | dbBD
CAca | dbDB
CAcb | BDad
CAcb | BDda
CAcb | BaDd
CAcb | BadD
CAcb | BdDa
CAcb | BdaD
CAcb | DBad
CAcb | DBda
CAcb | DaBd
CAcb | DadB
CAcb | DdBa
CAcb | DdaB
CAcb | aBDd
CAcb | aBdD
CAcb | aDBd
CAcb | aDdB
CAcb | adBD
CAcb | adDB
CAcb | dBDa
CAcb | dBaD
CAcb | dDBa
CAcb | dDaB
CAcb | daBD
CAcb | daDB
CAcd | BDab
CAcd | BDba
CAcd | BaDb
CAcd | BabD
CAcd | BbDa
CAcd | BbaD
CAcd | DBab
CAcd | DBba
CAcd | DaBb
CAcd | DabB
CAcd | DbBa
CAcd | DbaB
CAcd | aBDb
CAcd | aBbD
CAcd | aDBb
CAcd | aDbB
CAcd | abBD
CAcd | abDB
CAcd | bBDa
CAcd | bBaD
CAcd | bDBa
CAcd | bDaB
CAcd | baBD
CAcd | baDB
CAdB | Dabc
CAdB | Dacb
CAdB | Dbac
CAdB | Dbca
CAdB | Dcab
CAdB | Dcba
CAdB | aDbc
CAdB | aDcb
CAdB | abDc
CAdB | abcD
CAdB | acDb
CAdB | acbD
CAdB | bDac
CAdB | bDca
CAdB | baDc
CAdB | bacD
CAdB | bcDa
CAdB | bcaD
CAdB | cDab
CAdB | cDba
CAdB | caDb
CAdB | cabD
CAdB | cbDa
CAdB | cbaD
CAdD | Babc
CAdD | Bacb
CAdD | Bbac
CAdD | Bbca
CAdD | Bcab
CAdD | Bcba
CAdD | aBbc
CAdD | aBcb
CAdD | abBc
CAdD | abcB
CAdD | acBb
CAdD | acbB
CAdD | bBac
CAdD | bBca
CAdD | baBc
CAdD | bacB
CAdD | bcBa
CAdD | bcaB
CAdD | cBab
CAdD | cBba
CAdD | caBb
CAdD | cabB
CAdD | cbBa
CAdD | cbaB
CAda | BDbc
CAda | BDcb
CAda | BbDc
CAda | BbcD
CAda | BcDb
CAda | BcbD
CAda | DBbc
CAda | DBcb
CAda | DbBc
CAda | DbcB
CAda | DcBb
CAda | DcbB
CAda | bBDc
CAda | bBcD
CAda | bDBc
CAda | bDcB
CAda | bcBD
CAda | bcDB
CAda | cBDb
CAda | cBbD
CAda | cDBb
CAda | cDbB
CAda | cbBD
CAda | cbDB
CAdb | BDac
CAdb | BDca
CAdb | BaDc
CAdb | BacD
CAdb | BcDa
CAdb | BcaD
CAdb | DBac
CAdb | DBca
CAdb | DaBc
CAdb | DacB
CAdb | DcBa
CAdb | DcaB
CAdb | aBDc
CAdb | aBcD
CAdb | aDBc
CAdb | aDcB
CAdb | acBD
CAdb | acDB
CAdb | cBDa
CAdb | cBaD
CAdb | cDBa
CAdb | cDaB
CAdb | caBD
CAdb | caDB
CAdc | BDab
CAdc | BDba
CAdc | BaDb
CAdc | BabD
CAdc | BbDa
CAdc | BbaD
CAdc | DBab
CAdc | DBba
CAdc | DaBb
CAdc | DabB
CAdc | DbBa
CAdc | DbaB
CAdc | aBDb
CAdc | aBbD
CAdc | aDBb
CAdc | aDbB
CAdc | abBD
CAdc | abDB
CAdc | bBDa
CAdc | bBaD
CAdc | bDBa
CAdc | bDaB
CAdc | baBD
CAdc | baDB
CBAD | abcd
CBAD | abdc
CBAD | acbd
CBAD | acdb
CBAD | adbc
CBAD | adcb
CBAD | bacd
CBAD | badc
CBAD | bcad
CBAD | bcda
CBAD | bdac
CBAD | bdca
CBAD | cabd
CBAD | cadb
CBAD | cbad
CBAD | cbda
CBAD | cdab
CBAD | cdba
CBAD | dabc
CBAD | dacb
CBAD | dbac
CBAD | dbca
CBAD | dcab
CBAD | dcba
CBAa | Dbcd
CBAa | Dbdc
CBAa | Dcbd
CBAa | Dcdb
CBAa | Ddbc
CBAa | Ddcb
CBAa | bDcd
CBAa | bDdc
CBAa | bcDd
CBAa | bcdD
CBAa | bdDc
CBAa | bdcD
CBAa | cDbd
CBAa | cDdb
CBAa | cbDd
CBAa | cbdD
CBAa | cdDb
CBAa | cdbD
CBAa | dDbc
CBAa | dDcb
CBAa | dbDc
CBAa | dbcD
CBAa | dcDb
CBAa | dcbD
CBAb | Dacd
CBAb | Dadc
CBAb | Dcad
CBAb | Dcda
CBAb | Ddac
CBAb | Ddca
CBAb | aDcd
CBAb | aDdc
CBAb | acDd
CBAb | acdD
CBAb | adDc
CBAb | adcD
CBAb | cDad
CBAb | cDda
CBAb | caDd
CBAb | cadD
CBAb | cdDa
CBAb | cdaD
CBAb | dDac
CBAb | dDca
CBAb | daDc
CBAb | dacD
CBAb | dcDa
CBAb | dcaD
CBAc | Dabd
CBAc | Dadb
CBAc | Dbad
CBAc | Dbda
CBAc | Ddab
CBAc | Ddba
CBAc | aDbd
CBAc | aDdb
CBAc | abDd
CBAc | abdD
CBAc | adDb
CBAc | adbD
CBAc | bDad
CBAc | bDda
CBAc | baDd
CBAc | badD
CBAc | bdDa
CBAc | bdaD
CBAc | dDab
CBAc | dDba
CBAc | daDb
CBAc | dabD
CBAc | dbDa
CBAc | dbaD
CBAd | Dabc
CBAd | Dacb
CBAd | Dbac
CBAd | Dbca
CBAd | Dcab
CBAd | Dcba
CBAd | aDbc
CBAd | aDcb
CBAd | abDc
CBAd | abcD
CBAd | acDb
CBAd | acbD
CBAd | bDac
CBAd | bDca
CBAd | baDc
CBAd | bacD
CBAd | bcDa
CBAd | bcaD
CBAd | cDab
CBAd | cDba
CBAd | caDb
CBAd | cabD
CBAd | cbDa
CBAd | cbaD
CBDA | abcd
CBDA | abdc
CBDA | acbd
CBDA | acdb
CBDA | adbc
CBDA | adcb
CBDA | bacd
CBDA | badc
CBDA | bcad
CBDA | bcda
CBDA | bdac
CBDA | bdca
CBDA | cabd
CBDA | cadb
CBDA | cbad
CBDA | cbda
CBDA | cdab
CBDA | cdba
CBDA | dabc
CBDA | dacb
CBDA | dbac
CBDA | dbca
CBDA | dcab
CBDA | dcba
CBDa | Abcd
CBDa | Abdc
CBDa | Acbd
CBDa | Acdb
CBDa | Adbc
CBDa | Adcb
CBDa | bAcd
CBDa | bAdc
CBDa | bcAd
CBDa | bcdA
CBDa | bdAc
CBDa | bdcA
CBDa | cAbd
CBDa | cAdb
CBDa | cbAd
CBDa | cbdA
CBDa | cdAb
CBDa | cdbA
CBDa | dAbc
CBDa | dAcb
CBDa | dbAc
CBDa | dbcA
CBDa | dcAb
CBDa | dcbA
CBDb | Aacd
CBDb | Aadc
CBDb | Acad
CBDb | Acda
CBDb | Adac
CBDb | Adca
CBDb | aAcd
CBDb | aAdc
CBDb | acAd
CBDb | acdA
CBDb | adAc
CBDb | adcA
CBDb | cAad
CBDb | cAda
CBDb | caAd
CBDb | cadA
CBDb | cdAa
CBDb | cdaA
CBDb | dAac
CBDb | dAca
CBDb | daAc
CBDb | dacA
CBDb | dcAa
CBDb | dcaA
CBDc | Aabd
CBDc | Aadb
CBDc | Abad
CBDc | Abda
CBDc | Adab
CBDc | Adba
CBDc | aAbd
CBDc | aAdb
CBDc | abAd
CBDc | abdA
CBDc | adAb
CBDc | adbA
CBDc | bAad
CBDc | bAda
CBDc | baAd
CBDc | badA
CBDc | bdAa
CBDc | bdaA
CBDc | dAab
CBDc | dAba
CBDc | daAb
CBDc | dabA
CBDc | dbAa
CBDc | dbaA
CBDd | Aabc
CBDd | Aacb
CBDd | Abac
CBDd | Abca
CBDd | Acab
CBDd | Acba
CBDd | aAbc
CBDd | aAcb
CBDd | abAc
CBDd | abcA
CBDd | acAb
CBDd | acbA
CBDd | bAac
CBDd | bAca
CBDd | baAc
CBDd | bacA
CBDd | bcAa
CBDd | bcaA
CBDd | cAab
CBDd | cAba
CBDd | caAb
CBDd | cabA
CBDd | cbAa
CBDd | cbaA
CBaA | Dbcd
CBaA | Dbdc
CBaA | Dcbd
CBaA | Dcdb
CBaA | Ddbc
CBaA | Ddcb
CBaA | bDcd
CBaA | bDdc
CBaA | bcDd
CBaA | bcdD
CBaA | bdDc
CBaA | bdcD
CBaA | cDbd
CBaA | cDdb
CBaA | cbDd
CBaA | cbdD
CBaA | cdDb
CBaA | cdbD
CBaA | dDbc
CBaA | dDcb
CBaA | dbDc
CBaA | dbcD
CBaA | dcDb
CBaA | dcbD
CBaD | Abcd
CBaD | Abdc
CBaD | Acbd
CBaD | Acdb
CBaD | Adbc
CBaD | Adcb
CBaD | bAcd
CBaD | bAdc
CBaD | bcAd
CBaD | bcdA
CBaD | bdAc
CBaD | bdcA
CBaD | cAbd
CBaD | cAdb
CBaD | cbAd
CBaD | cbdA
CBaD | cdAb
CBaD | cdbA
CBaD | dAbc
CBaD | dAcb
CBaD | dbAc
CBaD | dbcA
CBaD | dcAb
CBaD | dcbA
CBab | ADcd
CBab | ADdc
CBab | AcDd
CBab | AcdD
CBab | AdDc
CBab | AdcD
CBab | DAcd
CBab | DAdc
CBab | DcAd
CBab | DcdA
CBab | DdAc
CBab | DdcA
CBab | cADd
CBab | cAdD
CBab | cDAd
CBab | cDdA
CBab | cdAD
CBab | cdDA
CBab | dADc
CBab | dAcD
CBab | dDAc
CBab | dDcA
CBab | dcAD
CBab | dcDA
CBac | ADbd
CBac | ADdb
CBac | AbDd
CBac | AbdD
CBac | AdDb
CBac | AdbD
CBac | DAbd
CBac | DAdb
CBac | DbAd
CBac | DbdA
CBac | DdAb
CBac | DdbA
CBac | bADd
CBac | bAdD
CBac | bDAd
CBac | bDdA
CBac | bdAD
CBac | bdDA
CBac | dADb
CBac | dAbD
CBac | dDAb
CBac | dDbA
CBac | dbAD
CBac | dbDA
CBad | ADbc
CBad | ADcb
CBad | AbDc
CBad | AbcD
CBad | AcDb
CBad | AcbD
CBad | DAbc
CBad | DAcb
CBad | DbAc
CBad | DbcA
CBad | DcAb
CBad | DcbA
CBad | bADc
CBad | bAcD
CBad | bDAc
CBad | bDcA
CBad | bcAD
CBad | bcDA
CBad | cADb
CBad | cAbD
CBad | cDAb
CBad | cDbA
CBad | cbAD
CBad | cbDA
CBbA | Dacd
CBbA | Dadc
CBbA | Dcad
CBbA | Dcda
CBbA | Ddac
CBbA | Ddca
CBbA | aDcd
CBbA | aDdc
CBbA | acDd
CBbA | acdD
CBbA | adDc
CBbA | adcD
CBbA | cDad
CBbA | cDda
CBbA | caDd
CBbA | cadD
CBbA | cdDa
CBbA | cdaD
CBbA | dDac
CBbA | dDca
CBbA | daDc
CBbA | dacD
CBbA | dcDa
CBbA | dcaD
CBbD | Aacd
CBbD | Aadc
CBbD | Acad
CBbD | Acda
CBbD | Adac
CBbD | Adca
CBbD | aAcd
CBbD | aAdc
CBbD | acAd
CBbD | acdA
CBbD | adAc
CBbD | adcA
CBbD | cAad
CBbD | cAda
CBbD | caAd
CBbD | cadA
CBbD | cdAa
CBbD | cdaA
CBbD | dAac
CBbD | dAca
CBbD | daAc
CBbD | dacA
CBbD | dcAa
CBbD | dcaA
CBba | ADcd
CBba | ADdc
CBba | AcDd
CBba | AcdD
CBba | AdDc
CBba | AdcD
CBba | DAcd
CBba | DAdc
CBba | DcAd
CBba | DcdA
CBba | DdAc
CBba | DdcA
CBba | cADd
CBba | cAdD
CBba | cDAd
CBba | cDdA
CBba | cdAD
CBba | cdDA
CBba | dADc
CBba | dAcD
CBba | dDAc
CBba | dDcA
CBba | dcAD
CBba | dcDA
CBbc | ADad
CBbc | ADda
CBbc | AaDd
CBbc | AadD
CBbc | AdDa
CBbc | AdaD
CBbc | DAad
CBbc | DAda
CBbc | DaAd
CBbc | DadA
CBbc | DdAa
CBbc | DdaA
CBbc | aADd
CBbc | aAdD
CBbc | aDAd
CBbc | aDdA
CBbc | adAD
CBbc | adDA
CBbc | dADa
CBbc | dAaD
CBbc | dDAa
CBbc | dDaA
CBbc | daAD
CBbc | daDA
CBbd | ADac
CBbd | ADca
CBbd | AaDc
CBbd | AacD
CBbd | AcDa
CBbd | AcaD
CBbd | DAac
CBbd | DAca
CBbd | DaAc
CBbd | DacA
CBbd | DcAa
CBbd | DcaA
CBbd | aADc
CBbd | aAcD
CBbd | aDAc
CBbd | aDcA
CBbd | acAD
CBbd | acDA
CBbd | cADa
CBbd | cAaD
CBbd | cDAa
CBbd | cDaA
CBbd | caAD
CBbd | caDA
CBcA | Dabd
CBcA | Dadb
CBcA | Dbad
CBcA | Dbda
CBcA | Ddab
CBcA | Ddba
CBcA | aDbd
CBcA | aDdb
CBcA | abDd
CBcA | abdD
CBcA | adDb
CBcA | adbD
CBcA | bDad
CBcA | bDda
CBcA | baDd
CBcA | badD
CBcA | bdDa
CBcA | bdaD
CBcA | dDab
CBcA | dDba
CBcA | daDb
CBcA | dabD
CBcA | dbDa
CBcA | dbaD
CBcD | Aabd
CBcD | Aadb
CBcD | Abad
CBcD | Abda
CBcD | Adab
CBcD | Adba
CBcD | aAbd
CBcD | aAdb
CBcD | abAd
CBcD | abdA
CBcD | adAb
CBcD | adbA
CBcD | bAad
CBcD | bAda
CBcD | baAd
CBcD | badA
CBcD | bdAa
CBcD | bdaA
CBcD | dAab
CBcD | dAba
CBcD | daAb
CBcD | dabA
CBcD | dbAa
CBcD | dbaA
CBca | ADbd
CBca | ADdb
CBca | AbDd
CBca | AbdD
CBca | AdDb
CBca | AdbD
CBca | DAbd
CBca | DAdb
CBca | DbAd
CBca | DbdA
CBca | DdAb
CBca | DdbA
CBca | bADd
CBca | bAdD
CBca | bDAd
CBca | bDdA
CBca | bdAD
CBca | bdDA
CBca | dADb
CBca | dAbD
CBca | dDAb
CBca | dDbA
CBca | dbAD
CBca | dbDA
CBcb | ADad
CBcb | ADda
CBcb | AaDd
CBcb | AadD
CBcb | AdDa
CBcb | AdaD
CBcb | DAad
CBcb | DAda
CBcb | DaAd
CBcb | DadA
CBcb | DdAa
CBcb | DdaA
CBcb | aADd
CBcb | aAdD
CBcb | aDAd
CBcb | aDdA
CBcb | adAD
CBcb | adDA
CBcb | dADa
CBcb | dAaD
CBcb | dDAa
CBcb | dDaA
CBcb | daAD
CBcb | daDA
CBcd | ADab
CBcd | ADba
CBcd | AaDb
CBcd | AabD
CBcd | AbDa
CBcd | AbaD
CBcd | DAab
CBcd | DAba
CBcd | DaAb
CBcd | DabA
CBcd | DbAa
CBcd | DbaA
CBcd | aADb
CBcd | aAbD
CBcd | aDAb
CBcd | aDbA
CBcd | abAD
CBcd | abDA
CBcd | bADa
CBcd | bAaD
CBcd | bDAa
CBcd | bDaA
CBcd | baAD
CBcd | baDA
CBdA | Dabc
CBdA | Dacb
CBdA | Dbac
CBdA | Dbca
CBdA | Dcab
CBdA | Dcba
CBdA | aDbc
CBdA | aDcb
CBdA | abDc
CBdA | abcD
CBdA | acDb
CBdA | acbD
CBdA | bDac
CBdA | bDca
CBdA | baDc
CBdA | bacD
CBdA | bcDa
CBdA | bcaD
CBdA | cDab
CBdA | cDba
CBdA | caDb
CBdA | cabD
CBdA | cbDa
CBdA | cbaD
CBdD | Aabc
CBdD | Aacb
CBdD | Abac
CBdD | Abca
CBdD | Acab
CBdD | Acba
CBdD | aAbc
CBdD | aAcb
CBdD | abAc
CBdD | abcA
CBdD | acAb
CBdD | acbA
CBdD | bAac
CBdD | bAca
CBdD | baAc
CBdD | bacA
CBdD | bcAa
CBdD | bcaA
CBdD | cAab
CBdD | cAba
CBdD | caAb
CBdD | cabA
CBdD | cbAa
CBdD | cbaA
CBda | ADbc
CBda | ADcb
CBda | AbDc
CBda | AbcD
CBda | AcDb
CBda | AcbD
CBda | DAbc
CBda | DAcb
CBda | DbAc
CBda | DbcA
CBda | DcAb
CBda | DcbA
CBda | bADc
CBda | bAcD
CBda | bDAc
CBda | bDcA
CBda | bcAD
CBda | bcDA
CBda | cADb
CBda | cAbD
CBda | cDAb
CBda | cDbA
CBda | cbAD
CBda | cbDA
CBdb | ADac
CBdb | ADca
CBdb | AaDc
CBdb | AacD
CBdb | AcDa
CBdb | AcaD
CBdb | DAac
CBdb | DAca
CBdb | DaAc
CBdb | DacA
CBdb | DcAa
CBdb | DcaA
CBdb | aADc
CBdb | aAcD
CBdb | aDAc
CBdb | aDcA
CBdb | acAD
CBdb | acDA
CBdb | cADa
CBdb | cAaD
CBdb | cDAa
CBdb | cDaA
CBdb | caAD
CBdb | caDA
CBdc | ADab
CBdc | ADba
CBdc | AaDb
CBdc | AabD
CBdc | AbDa
CBdc | AbaD
CBdc | DAab
CBdc | DAba
CBdc | DaAb
CBdc | DabA
CBdc | DbAa
CBdc | DbaA
CBdc | aADb
CBdc | aAbD
CBdc | aDAb
CBdc | aDbA
CBdc | abAD
CBdc | abDA
CBdc | bADa
CBdc | bAaD
CBdc | bDAa
CBdc | bDaA
CBdc | baAD
CBdc | baDA
CDAB | abcd
CDAB | abdc
CDAB | acbd
CDAB | acdb
CDAB | adbc
CDAB | adcb
CDAB | bacd
CDAB | badc
CDAB | bcad
CDAB | bcda
CDAB | bdac
CDAB | bdca
CDAB | cabd
CDAB | cadb
CDAB | cbad
CDAB | cbda
CDAB | cdab
CDAB | cdba
CDAB | dabc
CDAB | dacb
CDAB | dbac
CDAB | dbca
CDAB | dcab
CDAB | dcba
CDAa | Bbcd
CDAa | Bbdc
CDAa | Bcbd
CDAa | Bcdb
CDAa | Bdbc
CDAa | Bdcb
CDAa | bBcd
CDAa | bBdc
CDAa | bcBd
CDAa | bcdB
CDAa | bdBc
CDAa | bdcB
CDAa | cBbd
CDAa | cBdb
CDAa | cbBd
CDAa | cbdB
CDAa | cdBb
CDAa | cdbB
CDAa | dBbc
CDAa | dBcb
CDAa | dbBc
CDAa | dbcB
CDAa | dcBb
CDAa | dcbB
CDAb | Bacd
CDAb | Badc
CDAb | Bcad
CDAb | Bcda
CDAb | Bdac
CDAb | Bdca
CDAb | aBcd
CDAb | aBdc
CDAb | acBd
CDAb | acdB
CDAb | adBc
CDAb | adcB
CDAb | cBad
CDAb | cBda
CDAb | caBd
CDAb | cadB
CDAb | cdBa
CDAb | cdaB
CDAb | dBac
CDAb | dBca
CDAb | daBc
CDAb | dacB
CDAb | dcBa
CDAb | dcaB
CDAc | Babd
CDAc | Badb
CDAc | Bbad
CDAc | Bbda
CDAc | Bdab
CDAc | Bdba
CDAc | aBbd
CDAc | aBdb
CDAc | abBd
CDAc | abdB
CDAc | adBb
CDAc | adbB
CDAc | bBad
CDAc | bBda
CDAc | baBd
CDAc | badB
CDAc | bdBa
CDAc | bdaB
CDAc | dBab
CDAc | dBba
CDAc | daBb
CDAc | dabB
CDAc | dbBa
CDAc | dbaB
CDAd | Babc
CDAd | Bacb
CDAd | Bbac
CDAd | Bbca
CDAd | Bcab
CDAd | Bcba
CDAd | aBbc
CDAd | aBcb
CDAd | abBc
CDAd | abcB
CDAd | acBb
CDAd | acbB
CDAd | bBac
CDAd | bBca
CDAd | baBc
CDAd | bacB
CDAd | bcBa
CDAd | bcaB
CDAd | cBab
CDAd | cBba
CDAd | caBb
CDAd | cabB
CDAd | cbBa
CDAd | cbaB
CDBA | abcd
CDBA | abdc
CDBA | acbd
CDBA | acdb
CDBA | adbc
CDBA | adcb
CDBA | bacd
CDBA | badc
CDBA | bcad
CDBA | bcda
CDBA | bdac
CDBA | bdca
CDBA | cabd
CDBA | cadb
CDBA | cbad
CDBA | cbda
CDBA | cdab
CDBA | cdba
CDBA | dabc
CDBA | dacb
CDBA | dbac
CDBA | dbca
CDBA | dcab
CDBA | dcba
CDBa | Abcd
CDBa | Abdc
CDBa | Acbd
CDBa | Acdb
CDBa | Adbc
CDBa | Adcb
CDBa | bAcd
CDBa | bAdc
CDBa | bcAd
CDBa | bcdA
CDBa | bdAc
CDBa | bdcA
CDBa | cAbd
CDBa | cAdb
CDBa | cbAd
CDBa | cbdA
CDBa | cdAb
CDBa | cdbA
CDBa | dAbc
CDBa | dAcb
CDBa | dbAc
CDBa | dbcA
CDBa | dcAb
CDBa | dcbA
CDBb | Aacd
CDBb | Aadc
CDBb | Acad
CDBb | Acda
CDBb | Adac
CDBb | Adca
CDBb | aAcd
CDBb | aAdc
CDBb | acAd
CDBb | acdA
CDBb | adAc
CDBb | adcA
CDBb | cAad
CDBb | cAda
CDBb | caAd
CDBb | cadA
CDBb | cdAa
CDBb | cdaA
CDBb | dAac
CDBb | dAca
CDBb | daAc
CDBb | dacA
CDBb | dcAa
CDBb | dcaA
CDBc | Aabd
CDBc | Aadb
CDBc | Abad
CDBc | Abda
CDBc | Adab
CDBc | Adba
CDBc | aAbd
CDBc | aAdb
CDBc | abAd
CDBc | abdA
CDBc | adAb
CDBc | adbA
CDBc | bAad
CDBc | bAda
CDBc | baAd
CDBc | badA
CDBc | bdAa
CDBc | bdaA
CDBc | dAab
CDBc | dAba
CDBc | daAb
CDBc | dabA
CDBc | dbAa
CDBc | dbaA
CDBd | Aabc
CDBd | Aacb
CDBd | Abac
CDBd | Abca
CDBd | Acab
CDBd | Acba
CDBd | aAbc
CDBd | aAcb
CDBd | abAc
CDBd | abcA
CDBd | acAb
CDBd | acbA
CDBd | bAac
CDBd | bAca
CDBd | baAc
CDBd | bacA
CDBd | bcAa
CDBd | bcaA
CDBd | cAab
CDBd | cAba
CDBd | caAb
CDBd | cabA
CDBd | cbAa
CDBd | cbaA
CDaA | Bbcd
CDaA | Bbdc
CDaA | Bcbd
CDaA | Bcdb
CDaA | Bdbc
CDaA | Bdcb
CDaA | bBcd
CDaA | bBdc
CDaA | bcBd
CDaA | bcdB
CDaA | bdBc
CDaA | bdcB
CDaA | cBbd
CDaA | cBdb
CDaA | cbBd
CDaA | cbdB
CDaA | cdBb
CDaA | cdbB
CDaA | dBbc
CDaA | dBcb
CDaA | dbBc
CDaA | dbcB
CDaA | dcBb
CDaA | dcbB
CDaB | Abcd
CDaB | Abdc
CDaB | Acbd
CDaB | Acdb
CDaB | Adbc
CDaB | Adcb
CDaB | bAcd
CDaB | bAdc
CDaB | bcAd
CDaB | bcdA
CDaB | bdAc
CDaB | bdcA
CDaB | cAbd
CDaB | cAdb
CDaB | cbAd
CDaB | cbdA
CDaB | cdAb
CDaB | cdbA
CDaB | dAbc
CDaB | dAcb
CDaB | dbAc
CDaB | dbcA
CDaB | dcAb
CDaB | dcbA
CDab | ABcd
CDab | ABdc
CDab | AcBd
CDab | AcdB
CDab | AdBc
CDab | AdcB
CDab | BAcd
CDab | BAdc
CDab | BcAd
CDab | BcdA
CDab | BdAc
CDab | BdcA
CDab | cABd
CDab | cAdB
CDab | cBAd
CDab | cBdA
CDab | cdAB
CDab | cdBA
CDab | dABc
CDab | dAcB
CDab | dBAc
CDab | dBcA
CDab | dcAB
CDab | dcBA
CDac | ABbd
CDac | ABdb
CDac | AbBd
CDac | AbdB
CDac | AdBb
CDac | AdbB
CDac | BAbd
CDac | BAdb
CDac | BbAd
CDac | BbdA
CDac | BdAb
CDac | BdbA
CDac | bABd
CDac | bAdB
CDac | bBAd
CDac | bBdA
CDac | bdAB
CDac | bdBA
CDac | dABb
CDac | dAbB
CDac | dBAb
CDac | dBbA
CDac | dbAB
CDac | dbBA
CDad | ABbc
CDad | ABcb
CDad | AbBc
CDad | AbcB
CDad | AcBb
CDad | AcbB
CDad | BAbc
CDad | BAcb
CDad | BbAc
CDad | BbcA
CDad | BcAb
CDad | BcbA
CDad | bABc
CDad | bAcB
CDad | bBAc
CDad | bBcA
CDad | bcAB
CDad | bcBA
CDad | cABb
CDad | cAbB
